"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"HE_LIM_SUN_FETAL_LUNG_C1_PROXIMAL_SECRETORY_3_CELL","HE_LIM_SUN_FETAL_LUNG_C1_PROXIMAL_SECRETORY_3_CELL",201,0.209287790472677,0.925226806758011,0.640052356020942,0.770855248525796,0.483452441250939,3721,"tags=25%, list=21%, signal=20%","Sytl2/Ankrd35/Tnfsf10/Fut2/Krt15/Sgpp2/Paqr4/Atp13a4/Mcm8/Six1/Edn1/Tshz2/Itgb8/Tbc1d30/Plac8/Myb/Klk11/Xkrx/Vamp5/Ehd2/Nebl/Slco3a1/Dus1l/Bik/Capns2/Trim29/N4bp3/Kif26b/Isg20/Plekhg5/Casz1/Sema3f/Grhl1/Bicdl2/Smim5/Rnd3/Oscp1/Tspan5/Srebf1/Bspry/Cog8/Cxcl5/Sod3/Fbn1/Anks6/Steap4/Eya2/Epb41l4b/Slc44a4/Tonsl/Pax9"
"DESCARTES_FETAL_PANCREAS_LYMPHATIC_ENDOTHELIAL_CELLS","DESCARTES_FETAL_PANCREAS_LYMPHATIC_ENDOTHELIAL_CELLS",44,0.256464143756768,0.886901668846146,0.643659711075441,0.774310822153828,0.485619651644315,3251,"tags=23%, list=18%, signal=19%","Bmper/Rassf9/Cemip/Ano9/Hoxd10/Tnfaip8l3/Trim54/Abca4/Cxcl5/Elmod1"
"DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_CILIATED_CELLS","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_CILIATED_CELLS",123,0.219698251760786,0.909734229560842,0.645429362880886,0.77555028827268,0.486396999819804,4430,"tags=25%, list=25%, signal=19%","Mns1/Igfbp2/Ccdc170/Cfap45/Plac8/Tspan6/Cyp4b1/Wdr66/Ankub1/Aldh1a7/Zmynd10/Rrad/Adh7/B9d1/Hspb11/Efcab1/Dnaaf1/Tuba1a/Ecrg4/Kif21a/Dmkn/Cfap300/Spag16/Hmgn3/Lrriq1/Slc44a4/Cfap298/Rsph9/Atpif1/Arl3/Psenen"
"RUBENSTEIN_SKELETAL_MUSCLE_PCV_ENDOTHELIAL_CELLS","RUBENSTEIN_SKELETAL_MUSCLE_PCV_ENDOTHELIAL_CELLS",207,-0.185826731294913,-0.943627455152451,0.646551724137931,0.776010021305137,0.486685327696263,3245,"tags=22%, list=18%, signal=18%","Arl6ip1/Ets2/S100a16/Tpt1/Sh3bp5/Nsrp1/Chmp3/Ctsc/Pkp4/Sdcbp/Gnai2/Pcbp2/Mtus1/Ifi205/Hspb1/Map1lc3b/Fli1/Clu/Rbis/Ccni/Nedd9/Lims1/Cast/Id1/Zfp36l2/Wnk1/Sncg/Kctd12/Ifitm1/Gimap7/Socs3/S1pr1/Elk3/Map3k11/Nfkbia/Ramp3/Sat1/Fabp5/Lrrfip1/Gnaq/Lmcd1/Foxp1/Cd59b/Ackr1/Lyst/Cystm1"
"HALLMARK_XENOBIOTIC_METABOLISM","HALLMARK_XENOBIOTIC_METABOLISM",192,-0.18947857737083,-0.949807218372865,0.647302904564315,0.776023710729105,0.486693913206252,2201,"tags=18%, list=12%, signal=16%","Enpep/Hmox1/Ptges3/Npc1/Nqo1/Irf8/Ppard/Vnn1/Cdo1/Ptgr1/Id2/Serpine1/Ptges/Gch1/Arg2/Acp2/Ninj1/Arpp19/Abcc3/Gsto1/Gcnt2/Smox/Fas/Pink1/Aldh9a1/Apoe/Gsr/Upp1/Arg1/Lpin2/Abcd2/Papss2/Rap1gap/Idh1"
"HALLMARK_GLYCOLYSIS","HALLMARK_GLYCOLYSIS",195,-0.186504716122491,-0.941574153130551,0.648760330578512,0.776883089927922,0.487232884657018,4598,"tags=30%, list=26%, signal=22%","Alg1/P4ha1/Hk2/Ndufv3/Mxi1/Mif/Pgam1/Agl/Me2/Fbp2/Stc1/Cldn9/Sdc1/Pfkp/Glce/Cldn3/Plod2/Ugp2/Homer1/Fam162a/Gclc/Hspa5/Chst1/Glrx/Ext1/Ankzf1/B3gnt3/Pam/Ddit4/Il13ra1/Cxcr4/Rpe/Elf3/Pygl/Egln3/Slc35a3/Kif2a/Ang/Taldo1/Irs2/Ppp2cb/B4galt7/Got1/Tgfa/Arpp19/Cd44/Vldlr/Ier3/Nt5e/Vegfa/Aldh9a1/Dsc2/Adora2b/Mertk/Zfp292/Gfpt1/Idh1/B4galt1"
"KEGG_FATTY_ACID_METABOLISM","KEGG_FATTY_ACID_METABOLISM",37,0.263374522310774,0.884341515480133,0.654340836012862,0.78267222004275,0.490863617005388,2573,"tags=19%, list=14%, signal=16%","Acat1/Cpt1b/Hadh/Adh1/Aldh7a1/Adh7/Cpt1c"
"KEGG_TASTE_TRANSDUCTION","KEGG_TASTE_TRANSDUCTION",31,0.271533543604153,0.868224171325056,0.662162162162162,0.791125407868005,0.496165149683912,5126,"tags=39%, list=29%, signal=28%","Pde1a/Adcy8/Asic2/Gng3/Adcy4/Scnn1a/Prkacb/Trpm5/Cacna1b/Adcy6/Kcnb1/Prkaca"
"CUI_DEVELOPING_HEART_ENDOCARDIAL_CELL","CUI_DEVELOPING_HEART_ENDOCARDIAL_CELL",51,-0.224926291935262,-0.89911675414956,0.662952646239554,0.791168743919559,0.496192328482991,929,"tags=12%, list=5%, signal=11%","Atp1b1/Nt5e/Dsg2/Myl7/Krt18/Tmem100"
"ZHENG_CORD_BLOOD_C1_PUTATIVE_MEGAKARYOCYTE_PROGENITOR","ZHENG_CORD_BLOOD_C1_PUTATIVE_MEGAKARYOCYTE_PROGENITOR",95,0.223741652537347,0.901813547739743,0.663888888888889,0.791385732323232,0.49632841573631,3886,"tags=26%, list=22%, signal=21%","Dnm3/Gp9/Tspan15/Car2/Gnaz/Mylk/Lrrc32/Kalrn/Sptb/BC016579/Kcne3/Dmtn/Pros1/Nid1/Pde3a/Clec1b/Itga2b/Mfap3l/Rufy1/Cenpa/Slfn14/Bank1/Cavin2/Gp6/Vcl"
"RUBENSTEIN_SKELETAL_MUSCLE_FBN1_FAP_CELLS","RUBENSTEIN_SKELETAL_MUSCLE_FBN1_FAP_CELLS",271,0.201966802828996,0.92715346837393,0.667079207920792,0.794286139737697,0.498147446024846,3332,"tags=21%, list=19%, signal=17%","Krt10/Acat1/Il6st/Plpp1/Abi3bp/Rplp0/Pcolce/Col6a2/Tgfbr3/Col6a1/Tmem176b/Lmna/Gas1/Naa38/Pdgfrl/Fbln5/Col3a1/Cdk4/Filip1/Pdgfra/Loxl1/Serping1/Mxra8/Tuba1b/Ccn5/Gpx3/Oat/Timm13/Ntm/Ebf1/Apcdd1/Col1a2/Akap12/Fbln1/Nid1/Mydgf/Dbi/Ddx24/Col14a1/Col6a3/Ctsk/Mtch1/Olfml2a/Arl4d/Tuba1a/Col1a1/Fgfr1/Olfml3/Tmem258/C1rb/Islr/Cavin3/Serf2/Fbn1/Efemp1/Selenom"
"ZHONG_PFC_C4_UNKNOWN_INP","ZHONG_PFC_C4_UNKNOWN_INP",80,-0.208992304280258,-0.912051701551443,0.668769716088328,0.795396181606186,0.498843624006689,3097,"tags=24%, list=17%, signal=20%","Hspa5/S100pbp/Brd7/Hspa1a/Ddit4/Zfp82/Rbis/Ttf1/Rsbn1/Nfatc3/Dock7/Mphosph10/Zfp729a/Cox17/Dennd1b/Ube2i/Tagln3/Supt16/Socs4"
"DESCARTES_MAIN_FETAL_SYMPATHOBLASTS","DESCARTES_MAIN_FETAL_SYMPATHOBLASTS",39,0.260890796547918,0.88145674184882,0.672,0.79833295583239,0.500685462239971,6079,"tags=41%, list=34%, signal=27%","Chga/Tmie/Adgra1/Scg2/Chgb/Ksr2/Npas4/Slc18a1/Tmem130/Got1l1/Qdpr/Vwde/Nt5c1a/Penk/Zdbf2/Nt5dc2"
"CUI_DEVELOPING_HEART_C5_VALVAR_CELL","CUI_DEVELOPING_HEART_C5_VALVAR_CELL",195,0.206394430734438,0.909241967319386,0.676315789473684,0.802551202667302,0.503330993594966,2935,"tags=20%, list=16%, signal=17%","Cldn11/Id4/Tmem132c/Hapln1/Lsamp/Synpo2/Slc22a3/Cyp1b1/Itm2a/Tsc22d1/Cadps/Robo1/Adamts1/Tubb2a/Lmna/Nsg1/Erbb3/Srpx/Mmp19/Rgs4/Matn2/Twist1/Oat/Apcdd1/Lgals1/Egr3/Tnfrsf19/Papss1/Ctsk/Egr2/Nfix/Hspa2/Fmod/Nr4a1/Bgn/Ppp1r10/Tuba1a/Ecrg4/Uchl1"
"KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM","KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM",33,0.263797858026222,0.856184713734032,0.679465776293823,0.805378078341492,0.505103907444115,3417,"tags=27%, list=19%, signal=22%","Aldob/Pfkm/Fcsk/Fbp1/Mtmr7/Gmds/Mpi/Pmm2/Gmppa"
"FAN_OVARY_CL16_LYMPHATIC_ENDOTHELIAL_CELL","FAN_OVARY_CL16_LYMPHATIC_ENDOTHELIAL_CELL",215,0.203120512206537,0.90976885757999,0.680608365019011,0.805530486549819,0.505199492342217,3738,"tags=22%, list=21%, signal=18%","Ptx3/Cavin1/Il6st/Tnfsf10/Abi3bp/Fosb/Fdps/Angpt2/Arhgap29/Serping1/Zfyve21/Smtn/Depp1/Lama4/Aldh1a7/Dad1/Nfia/Akap12/Wfs1/Guk1/H1f0/Adcy4/A2m/Mfap2/Stmn1/Nnmt/Smad1/Atp5e/Cdh5/Nucb1/Nfib/Apod/Tuba1a/Tspan5/Rasgrp3/Cyb5r3/Calcrl/Efemp1/Egfl7/Ifitm3/Hmgn3/Dnajc11/Igfbp7/Odf2l/Rhoc/Tie1/Cavin2/Ppic"
"ZHONG_PFC_C1_ASTROCYTE","ZHONG_PFC_C1_ASTROCYTE",28,-0.255765626031393,-0.870542474935108,0.681818181818182,0.805530486549819,0.505199492342217,2831,"tags=25%, list=16%, signal=21%","Cd82/Slc25a18/S1pr1/Selenbp2/Slc9a3r1/Apoe/Adora2b"
"KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS","KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS",15,0.322054277863697,0.845425125006996,0.681898066783831,0.805530486549819,0.505199492342217,3782,"tags=40%, list=21%, signal=32%","Pank1/Dpys/Ppcs/Upb1/Coasy/Enpp3"
"KEGG_GLYCOSAMINOGLYCAN_DEGRADATION","KEGG_GLYCOSAMINOGLYCAN_DEGRADATION",21,0.286884291646466,0.840609189728608,0.684033613445378,0.807144275032848,0.506211601922161,447,"tags=10%, list=2%, signal=9%","Hpse2/Hs3st3b1"
"HAY_BONE_MARROW_CD34_POS_EO_B_MAST","HAY_BONE_MARROW_CD34_POS_EO_B_MAST",12,-0.320709426994664,-0.831126568717015,0.685912240184757,0.80845161792563,0.507031519947337,6180,"tags=58%, list=34%, signal=38%","Hpgds/Slc45a3/Hdc/Tpsb2/Cdk15/Prg2/Nox3"
"KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION","KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION",34,0.259259392557876,0.84488849323539,0.692691029900332,0.8147685455167,0.510993267721577,208,"tags=6%, list=1%, signal=6%","Pigr/Cxcl12"
"ZHONG_PFC_C6_PLXNA4_POS_EXCITATORY_NEURON","ZHONG_PFC_C6_PLXNA4_POS_EXCITATORY_NEURON",6,-0.38757049500035,-0.817039566051592,0.692825112107623,0.8147685455167,0.510993267721577,2390,"tags=33%, list=13%, signal=29%","Ccbe1/Gnal"
"HE_LIM_SUN_FETAL_LUNG_C0_ADVENTITIAL_FIBROBLAST","HE_LIM_SUN_FETAL_LUNG_C0_ADVENTITIAL_FIBROBLAST",68,0.232004491787755,0.875980694658387,0.699248120300752,0.821401207385766,0.515153032578499,3151,"tags=22%, list=18%, signal=18%","Gfra1/Ntrk3/Angptl1/Itm2a/Ephb2/Rcn3/Pdgfrl/Dlk1/Pros1/Ctsk/Cpz/Kdelr3/Nav3/C1rb/Fzd4"
"GAO_STOMACH_24W_C2_TFF2POS_MULTIPOTENT_PROGENITOR","GAO_STOMACH_24W_C2_TFF2POS_MULTIPOTENT_PROGENITOR",7,-0.364901545123198,-0.808939773418158,0.701123595505618,0.822683055576502,0.515956961251632,1925,"tags=43%, list=11%, signal=38%","Ube2d1/Prom1/Tbc1d15"
"TRAVAGLINI_LUNG_MYOFIBROBLAST_CELL","TRAVAGLINI_LUNG_MYOFIBROBLAST_CELL",62,0.233485688381313,0.863870589492545,0.709175738724728,0.829348216189788,0.520137108141706,3007,"tags=21%, list=17%, signal=18%","Tspan8/Rarres1/Robo1/Tgfbr3/AU021092/Col3a1/Robo2/Ntm/Luzp2/Tnfrsf19/Col16a1/Wif1/Col1a1"
"KEGG_AUTOIMMUNE_THYROID_DISEASE","KEGG_AUTOIMMUNE_THYROID_DISEASE",19,-0.275821997510504,-0.831646661414381,0.708920187793427,0.829348216189788,0.520137108141706,1078,"tags=26%, list=6%, signal=25%","Il2/Cd86/Fas/Cd80/Fasl"
"HAY_BONE_MARROW_CD34_POS_ERP_EARLY","HAY_BONE_MARROW_CD34_POS_ERP_EARLY",9,-0.338624635038647,-0.805698047158567,0.708428246013667,0.829348216189788,0.520137108141706,1451,"tags=22%, list=8%, signal=20%","Pdzd8/Ccng1"
"KEGG_NON_HOMOLOGOUS_END_JOINING","KEGG_NON_HOMOLOGOUS_END_JOINING",13,0.319652304736595,0.82235234386278,0.711571675302245,0.830344161011194,0.520761728595651,3260,"tags=31%, list=18%, signal=25%","Poll/Xrcc6/Fen1/Polm"
"DESCARTES_FETAL_EYE_AMACRINE_CELLS","DESCARTES_FETAL_EYE_AMACRINE_CELLS",5,0.408969498682555,0.808612777182739,0.711610486891386,0.830344161011194,0.520761728595651,4282,"tags=40%, list=24%, signal=30%","Meis2/Tfap2e"
"KEGG_GLYCEROPHOSPHOLIPID_METABOLISM","KEGG_GLYCEROPHOSPHOLIPID_METABOLISM",72,-0.211948838870136,-0.903602746589471,0.7125,0.830458333333333,0.520833333333333,3243,"tags=33%, list=18%, signal=27%","Gpat4/Cds2/Dgkz/Lypla1/Agpat1/Dgka/Pla2g15/Pld2/Agpat4/Gpat2/Pla2g4a/Dgkd/Pgs1/Chpt1/Adprm/Agpat2/Lpcat2/Lpgat1/Etnk1/Gpat3/Gpd2/Phospho1/Mboat7/Chka"
"DESCARTES_MAIN_FETAL_NEUROENDOCRINE_CELLS","DESCARTES_MAIN_FETAL_NEUROENDOCRINE_CELLS",25,0.270645532980831,0.832041190040528,0.715242881072027,0.832730057985079,0.522258076604961,1663,"tags=12%, list=9%, signal=11%","Vwa7/Tph1/Klk14"
"TRAVAGLINI_LUNG_NATURAL_KILLER_T_CELL","TRAVAGLINI_LUNG_NATURAL_KILLER_T_CELL",30,-0.243959538358758,-0.847165671291079,0.716791979949875,0.833608411272083,0.52280894791536,6939,"tags=50%, list=39%, signal=31%","Klrc2/Myl12a/Xcl1/Socs1/Krt81/Crtam/Itga1/Tnfrsf18/B2m/Cxcr3/Zfp683/Sla2/Cxcr4/Krt86/Id2"
"LAKE_ADULT_KIDNEY_C24_ENDOTHELIAL_CELLS_AEA_AND_DVR","LAKE_ADULT_KIDNEY_C24_ENDOTHELIAL_CELLS_AEA_AND_DVR",148,0.207043979921938,0.881089566596881,0.718291054739653,0.833767617174697,0.522908796080664,3656,"tags=25%, list=20%, signal=20%","Il6st/Plpp1/Abi3bp/Rplp0/Adamts1/Thsd7a/Meis2/Adamts9/Uaca/Fbxl7/Rps6/Rps18/Ttc28/Depp1/Rpl14/Ebf1/Sparc/Rpl3/Pde3a/Syn3/A2m/Rpl4/Rpl19/Flt1/Sox5/Arl15/Rps5/Palmd/Egfl7/Adgrl4/Ifitm3/Wwtr1/Ptprm/Pdlim5/Tmtc1/Adgrf5/Rplp1"
"DESCARTES_MAIN_FETAL_URETERIC_BUD_CELLS","DESCARTES_MAIN_FETAL_URETERIC_BUD_CELLS",23,-0.259159813649796,-0.833511805315913,0.718518518518519,0.833767617174697,0.522908796080664,1600,"tags=30%, list=9%, signal=28%","Scnn1b/Shroom1/Pvalb/Ptgr1/Upk1a/Tbc1d9/Myo3b"
"KEGG_DRUG_METABOLISM_OTHER_ENZYMES","KEGG_DRUG_METABOLISM_OTHER_ENZYMES",37,0.253212008402545,0.850218499814684,0.721864951768489,0.8367252313869,0.524763704396982,3672,"tags=27%, list=20%, signal=22%","Cyp3a11/Tk1/Dpys/Ces5a/Ugt2b1/Ugt1a1/Impdh2/Upb1/Nat2/Ugt1a6b"
"MURARO_PANCREAS_EPSILON_CELL","MURARO_PANCREAS_EPSILON_CELL",38,0.249702950837315,0.844015648656025,0.727272727272727,0.842063014248445,0.52811136812531,5012,"tags=34%, list=28%, signal=25%","Vtn/Hepacam2/Asgr1/Serpina1b/Ebf1/Ffar4/Kcnh2/Ghrl/Fgf14/Agt/Spon2/Defb1/Nuak1"
"BUSSLINGER_DUODENAL_GOBLET_CELLS","BUSSLINGER_DUODENAL_GOBLET_CELLS",10,0.334445708412047,0.799829264783302,0.728395061728395,0.842432656839125,0.528343194545636,1934,"tags=20%, list=11%, signal=18%","Creb3l1/Rnase1"
"TRAVAGLINI_LUNG_BASOPHIL_MAST_1_CELL","TRAVAGLINI_LUNG_BASOPHIL_MAST_1_CELL",262,-0.182463733892815,-0.934222985196022,0.734042553191489,0.84338514599986,0.528940561186004,4962,"tags=32%, list=28%, signal=23%","Lyl1/Batf/Asah1/Gata1/Hdc/Ing2/Serinc3/Tspan4/Rgs10/Gabpb1/Akip1/Prkx/Spint2/Tmem220/Stx3/Rps6ka5/Tnfrsf21/Tmem154/Btk/Nenf/Znrf1/Slc26a2/Mpp1/Pbx1/Tpsb2/Zfp704/Cd22/Rnf130/Serpinb1a/Cdk15/Il1rl1/Osbpl8/Siglece/Bhlhe40/Sqstm1/Kif13b/Tm6sf1/Nfe2l3/Cpa3/Gnptab/P2rx1/Acsl4/Srgn/Cd82/Ppp1r15a/Smim3/Tnfrsf12a/Clu/Ptgs1/Il5ra/Prdx6/Ptgs2/Rab32/Phf20/Rab37/Lpcat2/Akap13/Csf2rb2/Jun/Ndfip2/Gbe1/Procr/Cd44/Gpx4/Nfkbia/Il18r1/Dusp6/Cox17/Vmp1/Areg/Cd33/Zbtb20/Samsn1/Foxp1/Psmd1/Rhoh/Mboat7/Cd59b/Cystm1/Plin2/Ltc4s/Eif5/Glul"
"TRAVAGLINI_LUNG_GOBLET_CELL","TRAVAGLINI_LUNG_GOBLET_CELL",135,-0.190914997490698,-0.90581506107977,0.731800766283525,0.84338514599986,0.528940561186004,4086,"tags=29%, list=23%, signal=22%","Slc26a2/Cmpk1/Pgd/Scnn1b/Slc31a1/Ramp1/C3/Mgst1/Ugp2/St14/S100a16/Glrx/Cd82/Ctsc/Cxcl1/Adgrf1/Ifi205/B3gnt3/Pam/Slpi/Reep3/Cxcl2/Ass1/Carhsp1/Xbp1/Ptges/Sorl1/Fam3c/AA467197/Chp2/Tgm2/Dnajc3/Sat1/Uap1/Lcn2/Wfdc2/Rhov/Plekhs1/Cxcl3"
"GAUTAM_EYE_IRIS_CILIARY_BODY_SCHWANN_CELLS","GAUTAM_EYE_IRIS_CILIARY_BODY_SCHWANN_CELLS",86,-0.200879108252701,-0.889114915790776,0.733333333333333,0.84338514599986,0.528940561186004,4661,"tags=36%, list=26%, signal=27%","Phyhd1/Lbr/Snx4/Cfl2/Trmt13/Rbmxl1/Ube2d1/Ppp3cc/Golt1b/Nsd1/Klf15/Fnip2/Syt11/Wasl/Ppp2r2b/Kat2b/Strn3/Ankzf1/Ifnar2/Vsir/Chrm3/Sfswap/Hcfc2/Fpgt/Pnisr/Map3k11/Gab1/Gpr146/Creb1/Crk/N4bp2l2"
"DESCARTES_FETAL_LUNG_CSH1_CSH2_POSITIVE_CELLS","DESCARTES_FETAL_LUNG_CSH1_CSH2_POSITIVE_CELLS",187,0.201729436711003,0.885103582495193,0.732,0.84338514599986,0.528940561186004,3059,"tags=18%, list=17%, signal=15%","Bbox1/Slc13a4/Stard4/Zfand1/Lin28b/Sh3glb2/Angpt2/Dhx32/Mrgprf/Lrp2/Dlx3/Twist1/Plac1/Adam12/Pex12/Lvrn/Msx1/Ccar2/Pappa/Gpatch11/Pcgf1/Sema3f/Epha1/Sema5b/Trmt61a/Snrpa1/Ogdh/Tsen34/Peg3/Gngt1/Cyp19a1/Tmem101/Sptlc3/Syde1"
"HALLMARK_FATTY_ACID_METABOLISM","HALLMARK_FATTY_ACID_METABOLISM",151,0.204020937440409,0.871466506810559,0.733243967828418,0.84338514599986,0.528940561186004,2775,"tags=17%, list=15%, signal=15%","Idi1/Hmgcs1/Apex1/Rdh1/Fh1/Reep6/Car2/Inmt/Bckdhb/Dhcr24/Hadh/Suclg1/Tdo2/Aqp7/Ppara/Ncaph2/Adh1/Lgals1/Aldh1a7/Aoc3/Nsdhl/Adh7/H2az1/Aco2/Ube2l6/Nthl1"
"DESCARTES_MAIN_FETAL_EXCITATORY_NEURONS","DESCARTES_MAIN_FETAL_EXCITATORY_NEURONS",5,0.400858284794996,0.79257531911051,0.730337078651685,0.84338514599986,0.528940561186004,4036,"tags=60%, list=23%, signal=46%","Sox5/Mllt3/Lrrc7"
"SU_HO_CONV_CENT_CHONDROSARCOMA_STROMAL_C3_FIBROCARTILAGE_CHONDROCYTE","SU_HO_CONV_CENT_CHONDROSARCOMA_STROMAL_C3_FIBROCARTILAGE_CHONDROCYTE",70,0.223029052711681,0.851715022046265,0.735598227474151,0.844247856258626,0.529481621756702,3569,"tags=21%, list=20%, signal=17%","Obsl1/Hapln1/Apln/Col11a1/Serpina1b/Avpi1/Rpl4/Papss1/Smim5/Cpxm2/Loxl3/Slc14a1/Adk/Maged2/Tubb2b"
"HALLMARK_MYOGENESIS","HALLMARK_MYOGENESIS",201,-0.182008148426174,-0.920478848268709,0.739495798319328,0.844761414659632,0.529803706951252,3300,"tags=20%, list=18%, signal=17%","Pvalb/Fabp3/Eno3/Mylpf/Rb1/Bdkrb2/Tgfb1/Camk2b/Eif4a2/Tnnc2/Tnnt1/Ocel1/Nav2/Clu/Myl1/Myl2/Notch1/Gsn/Ifrd1/Nqo1/Mef2a/Myh1/Ckm/Ckmt2/Ak1/Cdkn1a/Hbegf/Atp2a1/Tcap/Myh4/Nos1/Myl7/Mef2d/Itgb4/Fgf2/Itgb1/Pygm/Cryab/Reep1/Acta1/Akt2"
"HAY_BONE_MARROW_FOLLICULAR_B_CELL","HAY_BONE_MARROW_FOLLICULAR_B_CELL",124,-0.19009591357893,-0.891874868613161,0.740072202166065,0.844761414659632,0.529803706951252,4029,"tags=26%, list=22%, signal=20%","Peg10/Aim2/Nxph4/Cd22/Nfkb2/Dram2/Sp140/Smim14/Abcb4/Cpne5/Ift57/Klk1/Cxcr5/Rhbdf2/Stx7/Orai2/Iscu/Tpd52/Cyb561a3/Marchf1/Ezr/Pnisr/Tmem156/Birc3/Ncoa3/Rras2/Ptpn1/Fcgr2b/Zfp160/Chd7/Tbc1d9/Prdm2"
"KEGG_GNRH_SIGNALING_PATHWAY","KEGG_GNRH_SIGNALING_PATHWAY",92,-0.199566223290486,-0.890701610692085,0.737024221453287,0.844761414659632,0.529803706951252,4517,"tags=32%, list=25%, signal=24%","Prkx/Elk1/Cacna1d/Plcb2/Cacna1f/Pld2/Mapk9/Cdc42/Calm1/Pla2g4a/Mmp14/Mapk1/Nras/Camk2b/Ptk2b/Gnrh1/Calm2/Map2k1/Map3k3/Map3k2/Mapk7/Jun/Raf1/Plcb1/Hbegf/Kras/Gnaq/Sos2/Sos1"
"GAUTAM_EYE_CORNEA_ELF3_HIGH_EPITHELIAL_CELLS","GAUTAM_EYE_CORNEA_ELF3_HIGH_EPITHELIAL_CELLS",146,0.206422672967347,0.874309783198761,0.739541160593792,0.844761414659632,0.529803706951252,3100,"tags=20%, list=17%, signal=17%","Bbox1/Idi1/Rapgefl1/Hmgcs1/Clca2/Fosb/Mtus2/Elp4/Fsip1/Erbb3/Kctd1/Zfyve21/Rab40b/Slco3a1/Fam210b/Hrk/Bnipl/Pof1b/Hs3st6/Pebp1/Rrad/Smim5/Atp5e/Fam169a/Nr4a1/Pdcd4/Srebf1/Cdkn2b/Sqle"
"BUSSLINGER_GASTRIC_CHIEF_CELLS","BUSSLINGER_GASTRIC_CHIEF_CELLS",48,-0.21754194557193,-0.860650804343267,0.737967914438503,0.844761414659632,0.529803706951252,3136,"tags=21%, list=18%, signal=17%","Itih5/Ell2/Car9/Dcxr/Ftl1/Plin5/Jun/Xbp1/Fth1/Glul"
"HE_LIM_SUN_FETAL_LUNG_C5_DELTA_SMALL_PRE_B_CELL","HE_LIM_SUN_FETAL_LUNG_C5_DELTA_SMALL_PRE_B_CELL",5,-0.380999100570506,-0.758705326379837,0.743589743589744,0.847853957636566,0.531743237692895,1033,"tags=60%, list=6%, signal=57%","Amn/Acsm3/Bmp3"
"LAKE_ADULT_KIDNEY_C22_ENDOTHELIAL_CELLS_GLOMERULAR_CAPILLARIES","LAKE_ADULT_KIDNEY_C22_ENDOTHELIAL_CELLS_GLOMERULAR_CAPILLARIES",134,-0.188500770182479,-0.899904508303248,0.746268656716418,0.849984604663977,0.533079502197567,3611,"tags=24%, list=20%, signal=19%","Exoc6b/Ntn4/Mbnl1/Maml3/Fchsd2/Pias1/Macf1/Hipk2/Arhgap26/Hibch/Hspa1a/Utrn/Chrm3/Pik3c2a/Mef2a/Pitpnc1/Sec14l1/Ncoa1/Zswim6/Lrch1/Herc1/Rbms1/Pde8a/Dyrk1a/Hsp90aa1/Gnaq/Pan3/Nktr/Sash1/Arhgef3/Jmjd1c/Fmnl2"
"DESCARTES_MAIN_FETAL_PARIETAL_AND_CHIEF_CELLS","DESCARTES_MAIN_FETAL_PARIETAL_AND_CHIEF_CELLS",97,-0.197478529461339,-0.889215474186675,0.749128919860627,0.852316959798045,0.53454227070772,4568,"tags=31%, list=25%, signal=23%","Hk2/Gpx2/Hpcal1/Dusp4/Prr13/Atp5k/Fgd4/Epn3/Ppp2r1b/Fam162a/Sik2/Csnk2a1/Nfe2l2/Atp11b/Pfkfb2/Misp3/Pwwp2a/Rap1gap2/Stx12/Gbgt1/Fxyd4/Cyb5r1/Raf1/Phlda1/Grem2/Tmem86b/Gcnt2/Izumo1/Fahd2a/Klf11"
"DESCARTES_MAIN_FETAL_ENS_NEURONS","DESCARTES_MAIN_FETAL_ENS_NEURONS",27,-0.246250617315304,-0.826478570860131,0.753807106598985,0.85671035192019,0.537297646831688,3204,"tags=30%, list=18%, signal=24%","Eml5/Tnpo1/Ppef1/Dpysl3/Hoxb5/Hoxb4/Myh15/Nos1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_ESTROGEN_RESPONSE_LATE",197,0.197553507753063,0.872390615485932,0.757536041939712,0.860016567093893,0.539371185022009,3529,"tags=22%, list=20%, signal=18%","Rapgefl1/Cxcl12/Il6st/Mapt/Gal/Car2/Scarb1/Slc27a2/Anxa9/Celsr2/Myb/Fgfr3/Klk11/Chst8/Kif20a/Trim29/Ccn5/Serpina1b/Plac1/Isg20/Egr3/Wfs1/Mdk/Slc1a4/Xrcc3/Cdc20/Nmu/Rps6ka2/Mest/Scnn1a/Cav1/Cdc6/Tjp3/Acox2/Dhcr7/Pdzk1/Pdcd4/Fam102a/Idh2/Nxt1/Gper1/Scube2/Gins2/Ptger3"
