"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"Rergl",0,NA,NA,NA,NA,NA,"Rergl"
"Resf1",5599.13348328554,-0.37564265776374,0.181115622322145,-2.0740489028362,0.0380747693691153,0.836961282980181,"Resf1"
"Rest",2660.36500557207,-0.210783769344333,0.139254806345317,-1.51365525453851,0.130113299176903,0.992058015631458,"Rest"
"Ret",96.2098837810354,-0.957863568702879,0.530506157052073,-1.80556541327542,0.0709862492476654,0.915488346043464,"Ret"
"Retn",25.6243759689146,-2.64342093022767,1.19676489993443,-2.20880553095475,0.0271881701808948,0.770166804199863,"Retn"
"Retnla",126.711134163084,-1.58707980990545,0.808883904705624,-1.96206130530319,0.0497553472509847,0.884389544219023,"Retnla"
"Retnlg",301.506542384648,-1.72705504715023,0.835066038801642,-2.06816582988889,0.0386244321937371,0.836961282980181,"Retnlg"
"Retreg1",1278.83827949767,-0.337769551339906,0.200979364342769,-1.68061806964342,0.0928371237119709,0.953622075166368,"Retreg1"
"Retreg2",2610.55974631673,-0.0593847191766477,0.0772585881598094,-0.76864877538029,0.442101841830203,0.999994317097505,"Retreg2"
"Retreg3",2029.70056365067,-0.0258992201658859,0.0650681426256695,-0.39803226465033,0.690606402713995,0.999994317097505,"Retreg3"
"Retsat",477.436385055425,0.0666376979802034,0.1290394294632,0.516413457943932,0.605565668317745,0.999994317097505,"Retsat"
"Rev1",729.124221583798,-0.0900019801931339,0.074696360088084,-1.20490449718033,0.228240172310936,0.999994317097505,"Rev1"
"Rev3l",1040.45809948253,-0.0500389599058946,0.111583877456313,-0.448442562192604,0.653833830381827,0.999994317097505,"Rev3l"
"Rex1bd",931.672603941372,0.033021837063574,0.0824498674768738,0.400508067194119,0.688782342864113,0.999994317097505,"Rex1bd"
"Rex2",0.515090024244172,-0.00598917917874447,3.55411253366683,-0.00168514055815935,0.998655453002213,0.999994317097505,"Rex2"
"Rexo1",1211.39370385199,-0.0501712151409062,0.100610290866233,-0.498668821140888,0.618012713020675,0.999994317097505,"Rexo1"
"Rexo2",1838.59516519852,0.0334290934518946,0.0736606322585867,0.453825774051753,0.649954231129955,0.999994317097505,"Rexo2"
"Rexo4",1085.58696201923,-0.0254827496060635,0.0777624582308575,-0.327699897685995,0.74313858075826,0.999994317097505,"Rexo4"
"Rexo5",115.439770836926,0.188039589596252,0.201128704674758,0.934921695539816,0.349828655314879,0.999994317097505,"Rexo5"
"Rfc1",1440.22232136254,-0.00147023789006221,0.0627098992697846,-0.0234450685965399,0.981295255332257,0.999994317097505,"Rfc1"
"Rfc2",1108.39093094343,0.0316690427509079,0.06627584215357,0.477836896851894,0.632766297672017,0.999994317097505,"Rfc2"
"Rfc3",326.503938574292,0.0582439230943732,0.102093392995564,0.570496497230763,0.568340997187703,0.999994317097505,"Rfc3"
"Rfc4",179.735232727443,-0.0310245552856581,0.187958858806658,-0.165060351412173,0.868896479880403,0.999994317097505,"Rfc4"
"Rfc5",574.255533642586,0.148086816925781,0.0900902556931029,1.64376064632612,0.100225653246672,0.95745829292349,"Rfc5"
"Rfesd",234.207546493548,-0.0624146419280325,0.14297150927419,-0.436553004475416,0.66243555120189,0.999994317097505,"Rfesd"
"Rffl",644.218731635271,-0.215007789062489,0.184478979898522,-1.165486654256,0.243822059247467,0.999994317097505,"Rffl"
"Rfk",1145.74008597426,-0.013710760867606,0.122731498060126,-0.111713464630645,0.911050602930534,0.999994317097505,"Rfk"
