"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"DESCARTES_MAIN_FETAL_SLC26A4_PAEP_POSITIVE_CELLS","DESCARTES_MAIN_FETAL_SLC26A4_PAEP_POSITIVE_CELLS",219,-0.253280982954373,-1.22438161371611,0.0705596107055961,0.199506823800998,0.143341413718845,3106,"tags=23%, list=17%, signal=19%","Polk/Gmppa/Epha4/Siah2/Ung/Tmem86a/Tmem120a/Crem/Rabep2/Mrps28/Cchcr1/Ahsa2/Ska1/Tbca/Rmnd1/Unc45a/Nomo1/Il17rc/Surf6/Dctd/Ccdc134/Mrps26/Tyw1/Tvp23b/Pomk/Smim10l2a/Tomm40/Cacnb2/Spatc1/Tnfrsf10b/Aunip/Slc35c2/Cplane2/Il1a/Amhr2/Pbdc1/Zfp683/Mcm8/Tmem26/Phlpp1/Selenoh/Cep55/Slc26a4/Tmem201/Dnajc28/Rragb/Mad2l1/Zfp541/Knstrn/Hrob"
"DESCARTES_FETAL_KIDNEY_MESANGIAL_CELLS","DESCARTES_FETAL_KIDNEY_MESANGIAL_CELLS",46,0.384358106872354,1.37942245246452,0.0708955223880597,0.199917749959878,0.143636655432515,596,"tags=15%, list=3%, signal=15%","Lama2/Insyn2a/Ndp/Agtr1a/Shc3/Grid2/Tmeff2"
"KEGG_PHENYLALANINE_METABOLISM","KEGG_PHENYLALANINE_METABOLISM",16,0.53124803497015,1.44396617546354,0.0724070450097847,0.203165517167174,0.145970107161404,770,"tags=19%, list=4%, signal=18%","Hpd/Pah/Maob"
"GAO_LARGE_INTESTINE_24W_C8_GOBLET_CELL","GAO_LARGE_INTESTINE_24W_C8_GOBLET_CELL",37,-0.374711226786758,-1.34224451093389,0.0724346076458753,0.203165517167174,0.145970107161404,2725,"tags=27%, list=15%, signal=23%","Osbpl7/Ptprn2/Atp2c2/Sorl1/Ifi27/Plcd1/Ifi27l2b/Ano7/Gpa33/Galnt3"
"DESCARTES_FETAL_LUNG_MESOTHELIAL_CELLS","DESCARTES_FETAL_LUNG_MESOTHELIAL_CELLS",77,0.333294311926452,1.32518087608905,0.072992700729927,0.204184914841849,0.146702522730183,2867,"tags=29%, list=16%, signal=24%","Pck1/Ptgis/Adgrd1/Eln/Gfpt2/Has1/Prg4/Cfb/Adamts5/Mst1/Cldn15/Aldh1a2/Gem/Prelp/Cfh/C3/Fgf9/Il6/Fndc1/Gsdme/Glp2r/Nmu"
"GAO_STOMACH_24W_C4_PARIETAL_PROGENITOR","GAO_STOMACH_24W_C4_PARIETAL_PROGENITOR",7,0.671095692506445,1.47745853052117,0.0737864077669903,0.204226759228424,0.146732587032815,1684,"tags=29%, list=9%, signal=26%","Anxa1/Cfh"
"KEGG_ACUTE_MYELOID_LEUKEMIA","KEGG_ACUTE_MYELOID_LEUKEMIA",57,0.359379340766485,1.34515546106021,0.0735849056603774,0.204226759228424,0.146732587032815,4041,"tags=37%, list=23%, signal=29%","Zbtb16/Stat5a/Rps6kb2/Rps6kb1/Ikbkb/Pml/Sos1/Flt3/Sos2/Akt3/Tcf7l2/Rela/Pim1/Pik3cd/Pik3cb/Runx1t1/Pik3r3/Mapk1/Nras/Tcf7l1/Chuk"
"LAKE_ADULT_KIDNEY_C6_PROXIMAL_TUBULE_EPITHELIAL_CELLS_FIBRINOGEN_POS_S3","LAKE_ADULT_KIDNEY_C6_PROXIMAL_TUBULE_EPITHELIAL_CELLS_FIBRINOGEN_POS_S3",168,0.281548696170915,1.25799442505588,0.0736086175942549,0.204226759228424,0.146732587032815,3138,"tags=27%, list=18%, signal=22%","Fgb/Fga/Agt/Serpina1b/Aox1/Eps8/Slc27a2/Cfi/Serpinf2/Ssbp2/Zfand5/Plekha1/Mgst1/Snx13/Nt5c2/Cab39/Tnfsf10/Parp14/Dicer1/Aldh6a1/Serpina1e/Spag9/Itgb8/Rnf213/Tm9sf3/Svil/Tax1bp1/Rassf4/Nlgn1/Kcnip4/Zbtb20/Nfia/Vps13a/Ociad1/Skap2/Msra/Apol6/Foxp2/Cyb5a/Arhgap5/Taf1d/Ascc3/Ugcg/Acmsd/Nckap5"
"SU_HO_FOETAL_FEMUR_C2_HYPERTROPHIC_CHONDROCYTE","SU_HO_FOETAL_FEMUR_C2_HYPERTROPHIC_CHONDROCYTE",339,-0.233184132458738,-1.1793167375335,0.0736040609137056,0.204226759228424,0.146732587032815,4219,"tags=33%, list=24%, signal=26%","Dact3/Atp5md/Dnaja4/Mthfd2/Phospho1/Matn3/Tfrc/Twsg1/Slc7a5/Tmed3/Ddr1/Mfge8/Psmb3/Mxra7/Scd2/Stc2/Cox17/Pitpnc1/Angptl2/Pgam2/Mfsd10/Rcn1/Ywhaq/P4hb/Lnpk/Cited2/Chsy1/Scrg1/Gpsm1/Foxa3/Plxnb1/Tsc22d3/Lsm12/Map1lc3b/Papss2/Slc2a1/Kdelr3/Kdelr2/Pdcd5/Sap18/Cd24a/Tln2/Atp5j2/Ldlrad4/Akt1/Oaz1/Raph1/Ppa1/Spsb1/Col10a1/Bola3/Clic3/Klhdc3/Ppdpf/Taldo1/Snx18/Wnt11/Ptges/Plod3/Hoxc6/Ppfibp1/Mvd/Mea1/Tbca/Ihh/Phlda3/Plcd1/Fabp3/Josd2/Hsph1/Scin/Ssr4/Jph1/Dok5/Wnt4/Ier3/Igf1r/Erg28/Rpl37a/Rhod/Crispld2/Cox6a1/Rps17/Mydgf/Rnf126/Ccnd1/Cdc42ep3/Rpsa/Nyap1/Tnfrsf12a/Cebpb/Srp14/Rcor2/Loxl3/Chchd2/Gpc1/Uqcrq/Romo1/Ssu72/Slc25a4/Hagh/Wnt5a/Atp5e/Tmem119/Ndufb7/Ass1/Pde4dip/Tpm2/Zfyve21/Cystm1/Ccdc107/Uqcr11/Nrcam"
"CUI_DEVELOPING_HEART_C4_ENDOTHELIAL_CELL","CUI_DEVELOPING_HEART_C4_ENDOTHELIAL_CELL",143,0.289158070670508,1.25978573293075,0.0751748251748252,0.207522083179978,0.149100207271952,2258,"tags=17%, list=13%, signal=15%","Ednrb/Tmem100/Il33/Clec3b/Bmper/Cd34/Calcrl/Plk2/Thsd7a/Pcdh7/Colec11/Adgrg6/F8/Cav2/Npr1/Ackr3/Fcgrt/Ly6e/Plpp3/Tspan14/Inpp1/Cthrc1/Ebf1/Leprot"
"HALLMARK_FATTY_ACID_METABOLISM","HALLMARK_FATTY_ACID_METABOLISM",151,0.285871903224418,1.26225227804961,0.0771929824561404,0.212533959570843,0.152701133964903,2235,"tags=22%, list=12%, signal=19%","Hmgcs2/Tdo2/Aqp7/Adh1/Acsm3/Reep6/Hmgcs1/Ppara/Adipor2/Inmt/Acaa2/Pcbd1/S100a10/Etfdh/Aldh1a7/Gpd1/Cpt1a/Sms/Acox1/Idi1/Hpgd/Acadm/Elovl5/Fmo1/Ube2l6/Eno2/Ugdh/Acat3/Cd36/Acadl/Aadat/Ech1/Adh7"
"TRAVAGLINI_LUNG_CAPILLARY_AEROCYTE_CELL","TRAVAGLINI_LUNG_CAPILLARY_AEROCYTE_CELL",41,0.398917584345988,1.37880598800541,0.0775193798449612,0.212873899103048,0.152945373295652,4254,"tags=39%, list=24%, signal=30%","Cyp3a11/Ednrb/Aqp1/Tgfbr3/Inmt/Cd83/Hpgd/S100a4/Sostdc1/Exph5/B3galnt1/Tbx2/Il1rl1/Cd74/B2m/Hopx"
"DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_SUSTENTACULAR_CELLS","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_SUSTENTACULAR_CELLS",36,-0.375749417752306,-1.3339100864791,0.0794297352342159,0.217550371437839,0.156305319301082,3615,"tags=42%, list=20%, signal=33%","Gstp1/Tspan8/Cxcl2/Krt19/Krt8/Nos2/Krt18/Cxcl3/Cldn4/Ly6d/Lcn2/S100a14/Elf3/Wfdc2/Serpinb3b"
"DESCARTES_FETAL_CEREBRUM_ASTROCYTES","DESCARTES_FETAL_CEREBRUM_ASTROCYTES",138,0.290731064013125,1.2630055952275,0.079646017699115,0.217574668141593,0.156322775966465,2127,"tags=18%, list=12%, signal=16%","Slc4a4/Agt/Tppp3/Il33/Tshr/Efemp1/Ttpa/Etnppl/Pi16/Bbox1/Entpd2/Cfap44/Cdhr4/Lrrc9/Casc1/Ccdc173/Cfap77/Cyp26c1/Cfap43/Hhip/Lrrc74b/Capsl/Vwa3b/Spata17/Dnah12"
"KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS","KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS",15,0.536869380346412,1.43119245052657,0.080078125,0.218186891233766,0.156762645249487,2008,"tags=33%, list=11%, signal=30%","Hmgcs2/Hmgcs1/Ggps1/Idi1/Acat3"
"DESCARTES_FETAL_PANCREAS_ISLET_ENDOCRINE_CELLS","DESCARTES_FETAL_PANCREAS_ISLET_ENDOCRINE_CELLS",99,0.306701231566136,1.29191207921639,0.0817391304347826,0.222135616129759,0.159599720183541,3050,"tags=21%, list=17%, signal=18%","Ttr/Mlxipl/Acvr1c/Ftcd/St6galnac5/Rbp4/Tmprss6/Rgs7/Gpd1/Slc35f4/Kcnma1/Adgra1/Vwa5b2/Proc/Igfbpl1/Ghrl/Kcnj3/Qpct/Hepacam2/Serpina10/Mab21l4"
"SU_HO_CONV_CENT_CHONDROSARCOMA_C2_STROMAL","SU_HO_CONV_CENT_CHONDROSARCOMA_C2_STROMAL",169,-0.258121837739592,-1.21121960279734,0.0833333333333333,0.22588285960379,0.162292034997053,4019,"tags=32%, list=22%, signal=25%","Pls3/Hadh/Rab34/Htra1/Plekha5/Zfp292/Optn/Pgam2/Rpf2/Bend5/Sh3pxd2a/Intu/Itgb1/Cpxm2/Fat1/Emp2/Timm8b/Ifitm1/R3hcc1/Emilin1/Egln3/Rnaseh2c/Gstm5/Tax1bp3/Myo1b/Trp53i11/Sox4/Myl6/Ctsk/Pdlim7/Tmem256/Nudt1/Palld/Chad/Gng11/Bdh2/Itgb5/Mrpl14/Unc5b/Atpif1/Flnb/Cald1/Smco4/Runx2/Gsto1/Cnn2/Ifitm5/Aldoc/Tmem119/Idh3g/Myl9/Tpm2/Tpm1/Nol3"
"DESCARTES_FETAL_THYMUS_THYMOCYTES","DESCARTES_FETAL_THYMUS_THYMOCYTES",21,-0.455644780580678,-1.37363808179398,0.084016393442623,0.227147414230184,0.163200590626473,3448,"tags=48%, list=19%, signal=39%","Ubiad1/Phgdh/Tmsb15b1/Best3/Neil3/Fbxo41/Tmsb15b2/Ska3/Lin28b/Plk4"
"KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY","KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",89,0.317662099014754,1.31118803601553,0.0845070422535211,0.227886599804482,0.163731679755165,4096,"tags=34%, list=23%, signal=26%","Tlr7/Tlr3/Irf7/Mapk14/Tollip/Fos/Tab2/Il12b/Ikbkb/Lbp/Map3k7/Myd88/Traf6/Il6/Irf5/Map2k7/Akt3/Tlr4/Ly96/Cxcl10/Ripk1/Rela/Pik3cd/Pik3cb/Ccl5/Pik3r3/Mapk1/Mapk9/Chuk/Rac1"
"DESCARTES_FETAL_KIDNEY_MEGAKARYOCYTES","DESCARTES_FETAL_KIDNEY_MEGAKARYOCYTES",105,-0.282617783308282,-1.22785751641556,0.086046511627907,0.23144305307096,0.166286915858519,2222,"tags=20%, list=12%, signal=18%","Nt5m/Pde6a/Dgkg/Tmem40/Itgb3/Ints5/Dgki/H2bc4/Xylt2/Padi4/Ppbp/Xrcc2/Rbpms2/St8sia6/Tuba8/Cenps/Abcc3/Rab3c/Srprb/Clec1b/Tubb1"
"DESCARTES_FETAL_LIVER_ERYTHROBLASTS","DESCARTES_FETAL_LIVER_ERYTHROBLASTS",53,-0.355463719134649,-1.36598110394366,0.0877084439596597,0.234112360594613,0.168204756595999,1698,"tags=38%, list=9%, signal=34%","Fkbpl/Slc25a21/Thegl/Dnaja4/Tfrc/Epor/Shisa7/Hdc/Ppt2/Art4/Slc25a37/Alad/Acsbg1/Uros/Kcnh2/Ubac1/Cpox/Osbp2/Add2/Erfe"
"DESCARTES_FETAL_PLACENTA_SMOOTH_MUSCLE_CELLS","DESCARTES_FETAL_PLACENTA_SMOOTH_MUSCLE_CELLS",69,0.337980608851415,1.31548242190148,0.0875232774674116,0.234112360594613,0.168204756595999,2642,"tags=28%, list=15%, signal=24%","Gfra2/Adamtsl3/Adrb3/Bmper/Scn7a/Agtr1a/Adamts18/Paqr5/Ccdc3/Gpr20/Trpc3/Col5a3/Colec10/Sema5b/Kcns3/Egflam/Lzts1/Gnal/Cdh19"
"GAUTAM_EYE_CHOROID_SCLERA_MELANOCYTES","GAUTAM_EYE_CHOROID_SCLERA_MELANOCYTES",145,-0.266942744280211,-1.22280777804348,0.0876777251184834,0.234112360594613,0.168204756595999,4524,"tags=34%, list=25%, signal=25%","Aldoa/Klhl21/Phb/Prelid1/Camta1/Alx1/Atp5md/Taf9/Usf2/Dnaja4/Nol12/St6galnac2/Mrpl57/Erp29/Cct5/Crtap/Rpf2/Fau/Ahsa1/Cuta/Slc25a5/Rplp0/Sap18/Snrpe/Arf1/Tax1bp3/Sdhb/Eif3g/Cox6a1/Cct7/Dad1/Tceal9/Atp5o/Cox7c/Atp5d/Lsm7/Slc6a17/Ccng1/Rnf145/Chchd2/Snrpg/Pfdn6/Chchd3/Nudc/Ndufa4/Cyc1/Bex1/Gadd45gip1/Tufm"
"KEGG_INSULIN_SIGNALING_PATHWAY","KEGG_INSULIN_SIGNALING_PATHWAY",131,0.288178096316306,1.25320052626028,0.0880829015544041,0.234515136372005,0.168494142433752,4001,"tags=28%, list=22%, signal=22%","Pck1/Fbp1/Phkg1/G6pc/Shc3/Flot2/Inpp5k/Prkx/Lipe/Ppargc1a/Rps6kb2/Prkag3/Pklr/Gys2/Phkg2/Acacb/Pde3a/Rps6kb1/Ikbkb/Pdpk1/Sos1/Gsk3b/Sos2/Akt3/Socs4/Tsc1/Prkag2/Pygm/Pik3cd/Pik3cb/Prkacb/Cbl/Prkab2/Pik3r3/Mapk1/Mapk9/Nras"
"DESCARTES_MAIN_FETAL_ENDOCARDIAL_CELLS","DESCARTES_MAIN_FETAL_ENDOCARDIAL_CELLS",73,0.331496538568691,1.30477210999717,0.0890538033395176,0.235646233333774,0.169306811566888,2979,"tags=26%, list=17%, signal=22%","Tmem100/Il33/Clec3b/Calcrl/F8/Heg1/Elk4/Thbs3/Dkk2/Npr1/Ackr3/Tnfsf12/Ginm1/Inpp1/Cthrc1/Fut11/F2rl2/Itga10/Prcp"
"KEGG_BASAL_CELL_CARCINOMA","KEGG_BASAL_CELL_CARCINOMA",55,-0.334513374636406,-1.29250870560027,0.089171974522293,0.235646233333774,0.169306811566888,2717,"tags=27%, list=15%, signal=23%","Fzd10/Wnt9a/Fzd5/Wnt11/Gli2/Sufu/Trp53/Wnt4/Fzd3/Wnt5a/Wnt5b/Wnt10a/Wnt3a/Wnt7a/Wnt2b"
"BUSSLINGER_DUODENAL_EARLY_IMMATURE_ENTEROCYTES","BUSSLINGER_DUODENAL_EARLY_IMMATURE_ENTEROCYTES",106,0.301239145440034,1.27578844538738,0.0896309314586995,0.235646233333774,0.169306811566888,798,"tags=14%, list=4%, signal=14%","Pigr/Hmgcs2/Slc4a4/Cps1/Fbp1/Pbld1/Adh1/Hsd17b2/Mttp/Reep6/Akr1c18/Slc2a2/Ugt2b1/Mme/Aldh1a7"
"DESCARTES_FETAL_MUSCLE_MEGAKARYOCYTES","DESCARTES_FETAL_MUSCLE_MEGAKARYOCYTES",212,-0.248678279132592,-1.20301507396065,0.0893719806763285,0.235646233333774,0.169306811566888,5155,"tags=36%, list=29%, signal=26%","Akr7a5/Sdc4/Prkar2b/Apbb1/E2f1/Cdc16/Tipin/Mdm1/Bysl/Ndufb3/Gnaq/Usp21/Alox12/Samd14/Ehd3/Zfp367/P2rx1/Cttn/Xpnpep1/Mafg/Nrgn/Fcgr2b/Lrr1/Apex2/F11r/Camk1/Uhrf1bp1/Tmed8/Cherp/Ppif/Clu/Reep4/Ppp1r15a/Lzic/Ltbp1/Fam234a/Gnaz/Ttc9c/Sort1/Htr2a/Taldo1/Depp1/Mst1r/Sh3bgrl2/Dgkg/Chchd1/Tmem40/Tmem140/Nfkbia/Unc45a/Itgb3/Liph/Tmem256/Spint2/Mrpl27/Elovl7/Madd/Thbs1/Slc30a5/Chst2/Xrcc2/Rab38/Trp53rka/Pif1/Irs2/Slc2a3/Zfp553/Loxl3/Mcm6/Abi3/Hbegf/Umps/Tubb1/Fabp5/Proser2/Endog/Siva1"
"HALLMARK_HYPOXIA","HALLMARK_HYPOXIA",196,-0.251627081717957,-1.2010794270173,0.089588377723971,0.235646233333774,0.169306811566888,5145,"tags=46%, list=29%, signal=33%","Sdc4/Ampd3/Col5a1/Car12/Pdk3/Cdkn1a/Ldhc/Lxn/Inha/Dusp1/Kdm3a/Tnfaip3/Ext1/Pgm2/Hmox1/Efna1/Gapdh/Mxi1/Aldoa/Hs3st1/Tpi1/Csrp2/Xpnpep1/Pgm1/Tpbg/Adora2b/Adm/Foxo3/Zfp292/Stc2/Ets1/Pgam2/Grhpr/Casp6/Cited2/Ndst1/Lalba/P4ha2/Ncan/Cdkn1b/Slc2a1/Ppp1r15a/Kdelr3/Gcnt2/Tgfbi/Siah2/P4ha1/Nfil3/B4galnt2/Jmjd6/Efna3/Cxcr4/Hdlbp/Dpysl4/Maff/Ccn1/Igfbp3/Pfkfb3/Ak4/Gys1/Ccn2/Mif/Ier3/Stbd1/Ddit3/Prdx5/Pgf/Chst2/Galk1/Myh9/Tgfb3/Jun/Pdgfb/Fosl2/Irs2/Slc2a3/Sult2b1/Gpc1/Pfkl/Hk2/Tgm2/Vegfa/Hspa5/Aldoc/Hoxb9/Ankzf1/Slc2a5/Pkp1/Edn2/Ddit4"
"VANGURP_PANCREATIC_DELTA_CELL","VANGURP_PANCREATIC_DELTA_CELL",68,0.340351246531046,1.31948441859075,0.0904059040590406,0.237089483394834,0.17034375606914,1803,"tags=18%, list=10%, signal=16%","Bche/Serpina1b/Tppp3/Abi3bp/Prg4/Rbp4/Rgs2/Hhex/Amigo2/Sec11c/Pkib/Serpina1e"
"DESCARTES_MAIN_FETAL_CCL19_CCL21_POSITIVE_CELLS","DESCARTES_MAIN_FETAL_CCL19_CCL21_POSITIVE_CELLS",167,-0.256140533367271,-1.20053979308946,0.0921348314606742,0.241021042898372,0.17316849803345,2106,"tags=25%, list=12%, signal=22%","Nynrin/Hnrnpa0/Nfil3/Npm3/P2rx2/Grina/Selenom/Rpp14/Zgpat/Nfkbia/Adm2/Rin1/Scyl1/Psmg3/Bcl3/Ints5/Lipt1/Lap3/Nfkb2/Mif/Ier3/Tpbgl/Tnfsf9/Eftud2/Tymp/Krtcap2/Ubd/Nkd2/Ubqln2/Vegfa/Spout1/Atox1/Hoxa2/Msantd1/Haspin/Isoc2a/Park7/Nme2/Pdrg1/Sf3a3/Jmjd4/H2ac20"
"RUBENSTEIN_SKELETAL_MUSCLE_ENDOTHELIAL_CELLS","RUBENSTEIN_SKELETAL_MUSCLE_ENDOTHELIAL_CELLS",124,0.288365541852825,1.24606972558755,0.0929824561403509,0.242633324605045,0.174326888181438,4542,"tags=31%, list=25%, signal=24%","Igf2/Foxn3/Cavin1/Ahnak/Aqp1/Txnip/Cd34/A2m/Ifitm3/Klf6/Arglu1/F8/Cav2/Tnfsf10/Cav1/Ablim3/Itm2a/Ly6e/Cd36/Ddx17/Lgals3/Klf2/Isg15/Crip2/Dpysl2/Sec62/Wsb1/Nktr/Clec14a/Fmo2/Cd74/Mef2c/Arhgap29/B2m/Tacc1/Tcf4/BC028528/Ifitm2/Fabp4"
"AIZARANI_LIVER_C28_NK_NKT_CELLS_6","AIZARANI_LIVER_C28_NK_NKT_CELLS_6",96,0.302795214492363,1.26426049330822,0.0936395759717314,0.243741725048006,0.175123250348073,1981,"tags=20%, list=11%, signal=18%","Ptger4/Rgs1/Ppp1r2/Txnip/Cxcl13/Spock2/Zfp36l2/Crybg1/Anxa1/Il7r/Nr3c1/Pdcd4/Tent4b/Cd69/Celf2/Cnot6l/Evi2a/Zc3hav1/Rbpj"
"HALLMARK_SPERMATOGENESIS","HALLMARK_SPERMATOGENESIS",115,-0.275206036399965,-1.21926972292892,0.0941704035874439,0.244516716245616,0.175680065056305,3854,"tags=30%, list=22%, signal=23%","Rpl39l/Naa11/Cdkn3/Mlf1/Actl7b/Gmcl1/Scg5/Hspa4l/Crisp2/Nos1/Clgn/Gstm5/Dbf4/Taldo1/Dcc/Elovl3/Psmg1/Ift88/Pebp1/Clvs1/Alox15/Papolb/Snap91/Nek2/Acrbp/Clpb/Slc2a5/Kif2c/Cdk1/Aurka/Ccnb2/Ttk/Ncaph/Bub1"
"DESCARTES_FETAL_HEART_CLC_IL5RA_POSITIVE_CELLS","DESCARTES_FETAL_HEART_CLC_IL5RA_POSITIVE_CELLS",17,0.515671262651409,1.41236780024719,0.0956175298804781,0.247661207023757,0.177939314865295,3694,"tags=41%, list=21%, signal=33%","Rgs2/C9/Dbp/Fam209/Glis1/Slc6a7/Cerkl"
"KEGG_GLUTATHIONE_METABOLISM","KEGG_GLUTATHIONE_METABOLISM",45,-0.350659759010383,-1.29814515713191,0.0959488272921109,0.247907191698089,0.178116049627045,2748,"tags=29%, list=15%, signal=25%","Idh2/Gstm5/Gss/Gsr/Lap3/Mgst2/Srm/Gsto1/Rrm1/Gpx2/Gpx4/Odc1/Rrm2"
"HE_LIM_SUN_FETAL_LUNG_C3_AEROCYTE","HE_LIM_SUN_FETAL_LUNG_C3_AEROCYTE",84,0.30896182358646,1.26333472256515,0.0980392156862745,0.252685840921135,0.1815494075556,2894,"tags=23%, list=16%, signal=19%","Ednrb/Arhgap6/Spon2/Zbtb16/Cd83/Adamts1/Phldb1/Oas2/Sult1a1/S100a4/Dpep1/Colec10/Cdh13/Ncald/Nedd4l/Pkia/Znfx1/B3galnt1/Adamtsl2"
"HE_LIM_SUN_FETAL_LUNG_C0_AIRWAY_FIBROBLAST","HE_LIM_SUN_FETAL_LUNG_C0_AIRWAY_FIBROBLAST",26,0.433030793825566,1.38127595103644,0.0996240601503759,0.256141272298393,0.184032061578094,5633,"tags=65%, list=31%, signal=45%","Ntrk2/Dpt/Col4a6/Aldh1a7/S100a4/Cfh/Tent5a/Crym/Tspan13/Ly6h/Npnt/Aspn/Fgf7/Plp2/Hsd11b2/Galnt17/Ntf3"
"HE_LIM_SUN_FETAL_LUNG_C2_MYELOCYTE_LIKE_CELL","HE_LIM_SUN_FETAL_LUNG_C2_MYELOCYTE_LIKE_CELL",13,-0.541823811390101,-1.40914675528593,0.1,0.256479217603912,0.184274868099344,3972,"tags=54%, list=22%, signal=42%","Anxa3/Ltf/Chil1/Cda/Camp/Mmp9/Lcn2"
"KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM","KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM",81,-0.298926764685694,-1.2451928325185,0.100446428571429,0.256995862369338,0.184646066385476,2399,"tags=25%, list=13%, signal=21%","Tgfb2/Atp2a2/Myl3/Itga3/Cacna1c/Itgb3/Itga2/Slc8a1/Itgb5/Itga8/Itga9/Tgfb3/Cacnb2/Myh6/Des/Tpm2/Tpm1/Itgb4/Itgb6/Cacna1f"
"DESCARTES_MAIN_FETAL_TROPHOBLAST_GIANT_CELLS","DESCARTES_MAIN_FETAL_TROPHOBLAST_GIANT_CELLS",111,-0.276435202045031,-1.21720068132019,0.101351351351351,0.258680213059775,0.185856236566955,2706,"tags=23%, list=15%, signal=20%","Cck/Sh2d5/Crim1/Lypd5/Fbln1/Mc1r/Gdf15/Sin3b/Atg9b/Endou/Angpt2/Phldb2/Zswim2/Mtmr4/Pgf/Akr1b8/Slc16a4/Slc43a2/Gdpd5/Cebpb/Hsd17b1/Tchh/Zfp457/Sdc1/Ccsap/Sptlc3"
"SU_HO_CONV_CENT_CHONDROSARCOMA_C0_CHON1","SU_HO_CONV_CENT_CHONDROSARCOMA_C0_CHON1",150,0.280333738465956,1.23932809306401,0.102608695652174,0.261253693541579,0.187705227611028,2337,"tags=19%, list=13%, signal=17%","Slc38a3/Itih5/Ntrk2/Serpina1b/Egr2/Ndrg2/Efemp1/Phkg1/Fosb/Srsf6/Rbp4/Gpc6/Ndn/Nova1/Irf2bpl/Gem/Rab28/Slc1a5/Gdf10/Pam/Cfh/Pdcd4/Dnajb4/Serpina1e/Apod/Sdc2/Leprot/Zbtb20/Nfia"
"DESCARTES_FETAL_LUNG_CILIATED_EPITHELIAL_CELLS","DESCARTES_FETAL_LUNG_CILIATED_EPITHELIAL_CELLS",344,0.235008775138001,1.15960499679943,0.103727714748784,0.263463372328026,0.189292834867159,2290,"tags=14%, list=13%, signal=12%","Mat1a/Glb1l2/Tppp3/Slc28a2/Uroc1/Slc27a2/Efhb/Gbp9/Spag17/C6/Ugt2b1/Cfap44/Iqcg/Tctn2/Fsip1/Gbp4/Cdhr4/Rsph10b/Cep19/Asb14/Lrrc9/Casc1/Ccdc173/Cfap77/Cfap43/Gsta3/Nat2/Lpar3/Ccdc181/Adgrf2/Serpina6/Wdr66/Lrrc18/Ccdc170/Rnf32/Rab36/Lrrc74b/Capsl/Ccdc160/Enkur/Vwa3b/Zfp458/Spata17/Derl3/Armh1/Dnah12/Tekt2/Nwd1"
"LAKE_ADULT_KIDNEY_C16_COLLECTING_SYSTEM_PRINCIPAL_CELLS_CORTEX","LAKE_ADULT_KIDNEY_C16_COLLECTING_SYSTEM_PRINCIPAL_CELLS_CORTEX",129,0.284950475488823,1.2360546061911,0.104529616724739,0.264858859768722,0.190295462941553,3778,"tags=32%, list=21%, signal=25%","Cd2ap/Man1a/Dlg2/Col4a5/Thsd7a/Cdk6/Sik2/Sdk1/Gls/Adk/Cadps2/Nfib/Rbbp8/Rabgap1l/Ptk2/Bcas3/Fam172a/Nr3c2/Plcl2/Babam2/Nlgn1/Kcnip4/Thsd4/Akt3/Rock2/Pde10a/Pde1a/Ppp1r9a/Fndc3a/Thrb/Arl15/Prkag2/Med13l/Naaladl2/Faf1/Wsb1/Lrba/Agbl4/Pde8a/Nfat5/Maml3"
"GAUTAM_EYE_IRIS_CILIARY_BODY_MELANOCYTES","GAUTAM_EYE_IRIS_CILIARY_BODY_MELANOCYTES",233,-0.240530316294059,-1.17134981723579,0.105011933174224,0.2654398021681,0.190712857711464,4345,"tags=32%, list=24%, signal=24%","Sbds/Fam167b/Mad1l1/Higd2a/Psmb7/Atp5md/Hes6/Hint1/Pls3/Marcksl1/Ppp1r37/Maz/Erp29/Clta/Cdkn2c/Bnc2/Cox17/Asrgl1/Mical3/Tlnrd1/Ndufb9/Hnrnpm/Plekhb1/Hnrnpa0/Rps12/Sap18/Rack1/Ppia/Mmp14/Nudt3/Ndufa1/Atp5j2/Eva1b/Per1/Taldo1/Slc66a2/Sec14l1/Tmem109/Cox6b1/Atp5g3/Slc25a33/Paqr8/Cox5b/Cox7a2/Ndufb5/Plekhg3/Ndufs5/Psma7/Prmt2/Cox6a1/Atp5b/Atp5o/Bex3/Ndufb10/Cox7c/Nedd8/Atp5h/Shc4/Ybx1/Uqcrh/Cops9/Mdh2/Rps28/Chchd10/Ndufs7/Tmcc2/Dynll1/Endod1/Ndufs3/Piga/Ndufa5/Adipor1/Cmc2/Cox8a"
